index,log_rv,ac1_5m,hurst_price_5m,hurst_rv_5m,hurst_regime
2025-08-04 13:40:00+05:30,-8.710267,-0.321148,0.514579,0.883110,Noise
2025-08-04 13:45:00+05:30,-7.824248,-0.268907,0.514579,0.883110,Noise
2025-08-04 13:50:00+05:30,-8.954580,-0.254325,0.514579,0.883110,Noise
2025-08-04 13:55:00+05:30,-9.531329,-0.248624,0.514579,0.883110,Noise
2025-08-04 14:00:00+05:30,-7.458925,-0.221052,0.514579,0.883110,Noise
2025-08-04 14:05:00+05:30,-9.153203,-0.251101,0.464978,0.945682,Noise
2025-08-04 14:10:00+05:30,-9.167572,-0.270651,0.464978,0.945682,Noise
2025-08-04 14:15:00+05:30,-8.641491,-0.269595,0.464978,0.945682,Noise
2025-08-04 14:20:00+05:30,-8.405720,-0.269226,0.464978,0.945682,Noise
2025-08-04 14:25:00+05:30,-9.686602,-0.269117,0.464978,0.945682,Noise
2025-08-04 14:30:00+05:30,-8.515890,-0.275779,0.514438,0.912655,Noise
2025-08-04 14:35:00+05:30,-8.332757,-0.284016,0.514438,0.912655,Noise
2025-08-04 14:40:00+05:30,-8.339511,-0.213070,0.514438,0.912655,Noise
2025-08-04 14:45:00+05:30,-7.829757,-0.263381,0.514438,0.912655,Noise
2025-08-04 14:50:00+05:30,-8.716455,-0.196651,0.514438,0.912655,Noise
2025-08-04 14:55:00+05:30,-9.385917,-0.203325,0.556582,0.946579,P
2025-08-04 15:00:00+05:30,-8.322452,-0.201604,0.556582,0.946579,P
2025-08-04 15:05:00+05:30,-9.325018,-0.094075,0.556582,0.946579,P
2025-08-04 15:10:00+05:30,-8.807108,-0.106446,0.556582,0.946579,P
2025-08-04 15:15:00+05:30,-9.268424,-0.110726,0.556582,0.946579,P
2025-08-04 15:20:00+05:30,-9.197900,-0.098054,0.549124,0.906808,Noise
2025-08-04 15:25:00+05:30,-8.740135,-0.142193,0.549124,0.906808,Noise
2025-08-04 15:30:00+05:30,-9.118074,-0.123232,0.549124,0.906808,Noise
2025-08-05 09:15:00+05:30,-7.738036,-0.122209,0.549124,0.906808,Noise
2025-08-05 09:20:00+05:30,-7.821501,-0.036762,0.549124,0.906808,Noise
2025-08-05 09:25:00+05:30,-10.235196,-0.027277,0.466053,0.959294,Noise
2025-08-05 09:30:00+05:30,-8.291201,-0.052068,0.466053,0.959294,Noise
2025-08-05 09:35:00+05:30,-8.316284,0.006275,0.466053,0.959294,Noise
2025-08-05 09:40:00+05:30,-8.533059,-0.010817,0.466053,0.959294,Noise
2025-08-05 09:45:00+05:30,-8.466871,-0.022413,0.466053,0.959294,Noise
2025-08-05 09:50:00+05:30,-8.546694,-0.086671,0.535708,0.911730,Noise
2025-08-05 09:55:00+05:30,-7.803260,-0.106567,0.535708,0.911730,Noise
2025-08-05 10:00:00+05:30,-8.112440,-0.120845,0.535708,0.911730,Noise
2025-08-05 10:05:00+05:30,-8.464418,-0.054567,0.535708,0.911730,Noise
2025-08-05 10:10:00+05:30,-7.963669,-0.024118,0.535708,0.911730,Noise
2025-08-05 10:15:00+05:30,-8.951218,-0.069856,0.562032,0.934041,P
2025-08-05 10:20:00+05:30,-8.791648,-0.029963,0.562032,0.934041,P
2025-08-05 10:25:00+05:30,-8.338368,-0.055371,0.562032,0.934041,P
2025-08-05 10:30:00+05:30,-8.266732,-0.033250,0.562032,0.934041,P
2025-08-05 10:35:00+05:30,-8.316713,-0.079147,0.562032,0.934041,P
2025-08-05 10:40:00+05:30,-7.741665,-0.099726,0.528467,0.907923,Noise
2025-08-05 10:45:00+05:30,-8.855881,-0.119120,0.528467,0.907923,Noise
2025-08-05 10:50:00+05:30,-8.900460,-0.072051,0.528467,0.907923,Noise
2025-08-05 10:55:00+05:30,-9.036491,-0.135088,0.528467,0.907923,Noise
2025-08-05 11:00:00+05:30,-9.460816,-0.146257,0.528467,0.907923,Noise
2025-08-05 11:05:00+05:30,-9.265092,-0.159387,0.489710,0.906738,Noise
2025-08-05 11:10:00+05:30,-9.833954,-0.206702,0.489710,0.906738,Noise
2025-08-05 11:15:00+05:30,-8.417542,-0.148745,0.489710,0.906738,Noise
2025-08-05 11:20:00+05:30,-8.612583,-0.135901,0.489710,0.906738,Noise
2025-08-05 11:25:00+05:30,-8.771162,-0.151808,0.489710,0.906738,Noise
2025-08-05 11:30:00+05:30,-8.581469,-0.139835,0.512468,0.884705,Noise
2025-08-05 11:35:00+05:30,-8.876030,-0.163407,0.512468,0.884705,Noise
2025-08-05 11:40:00+05:30,-8.800191,-0.144184,0.512468,0.884705,Noise
2025-08-05 11:45:00+05:30,-9.284548,-0.205105,0.512468,0.884705,Noise
2025-08-05 11:50:00+05:30,-8.574645,-0.215321,0.512468,0.884705,Noise
2025-08-05 11:55:00+05:30,-8.690091,-0.211543,0.475192,0.914638,Noise
2025-08-05 12:00:00+05:30,-8.654417,-0.218605,0.475192,0.914638,Noise
2025-08-05 12:05:00+05:30,-9.223265,-0.268724,0.475192,0.914638,Noise
2025-08-05 12:10:00+05:30,-8.158043,-0.228839,0.475192,0.914638,Noise
2025-08-05 12:15:00+05:30,-8.678127,-0.226834,0.475192,0.914638,Noise
2025-08-05 12:20:00+05:30,-8.894875,-0.235736,0.425844,0.894795,AP
2025-08-05 12:25:00+05:30,-8.642405,-0.221696,0.425844,0.894795,AP
2025-08-05 12:30:00+05:30,-8.277917,-0.230833,0.425844,0.894795,AP
2025-08-05 12:35:00+05:30,-8.834594,-0.192714,0.425844,0.894795,AP
2025-08-05 12:40:00+05:30,-9.144078,-0.144002,0.425844,0.894795,AP
2025-08-05 12:45:00+05:30,-8.782796,-0.180048,0.474735,0.887786,Noise
2025-08-05 12:50:00+05:30,-9.204504,-0.137447,0.474735,0.887786,Noise
2025-08-05 12:55:00+05:30,-9.437008,-0.209823,0.474735,0.887786,Noise
2025-08-05 13:00:00+05:30,-8.374588,-0.172203,0.474735,0.887786,Noise
2025-08-05 13:05:00+05:30,-9.569123,-0.107618,0.474735,0.887786,Noise
2025-08-05 13:10:00+05:30,-8.403674,-0.135225,0.508234,0.847413,Noise
2025-08-05 13:15:00+05:30,-8.851872,-0.117333,0.508234,0.847413,Noise
2025-08-05 13:20:00+05:30,-8.043665,-0.056170,0.508234,0.847413,Noise
2025-08-05 13:25:00+05:30,-9.264305,-0.057477,0.508234,0.847413,Noise
2025-08-05 13:30:00+05:30,-8.649012,-0.032982,0.508234,0.847413,Noise
2025-08-05 13:35:00+05:30,-8.663307,0.118729,0.450585,0.901446,Noise
2025-08-05 13:40:00+05:30,-8.417864,0.064691,0.450585,0.901446,Noise
2025-08-05 13:45:00+05:30,-9.135398,0.044722,0.450585,0.901446,Noise
2025-08-05 13:50:00+05:30,-8.946874,0.086568,0.450585,0.901446,Noise
2025-08-05 13:55:00+05:30,-9.053193,0.037535,0.450585,0.901446,Noise
2025-08-05 14:00:00+05:30,-8.663401,0.119946,0.478390,0.896432,Noise
2025-08-05 14:05:00+05:30,-8.622075,0.146250,0.478390,0.896432,Noise
2025-08-05 14:10:00+05:30,-8.975059,0.068173,0.478390,0.896432,Noise
2025-08-05 14:15:00+05:30,-8.432045,0.100919,0.478390,0.896432,Noise
2025-08-05 14:20:00+05:30,-9.434799,0.060244,0.478390,0.896432,Noise
2025-08-05 14:25:00+05:30,-8.968137,-0.003539,0.487324,0.912233,Noise
2025-08-05 14:30:00+05:30,-7.400690,-0.042093,0.487324,0.912233,Noise
2025-08-05 14:35:00+05:30,-9.647996,-0.147264,0.487324,0.912233,Noise
2025-08-05 14:40:00+05:30,-9.164320,-0.221518,0.487324,0.912233,Noise
2025-08-05 14:45:00+05:30,-7.573069,-0.192790,0.487324,0.912233,Noise
2025-08-05 14:50:00+05:30,-9.097140,-0.182341,0.462375,0.894349,Noise
2025-08-05 14:55:00+05:30,-9.272115,-0.205650,0.462375,0.894349,Noise
2025-08-05 15:00:00+05:30,-9.321230,-0.122418,0.462375,0.894349,Noise
2025-08-05 15:05:00+05:30,-8.091441,0.064782,0.462375,0.894349,Noise
2025-08-05 15:10:00+05:30,-8.863371,0.139021,0.462375,0.894349,Noise
2025-08-05 15:15:00+05:30,-8.012856,0.102831,0.461131,0.939927,Noise
2025-08-05 15:20:00+05:30,-8.017203,0.119971,0.461131,0.939927,Noise
2025-08-05 15:25:00+05:30,-8.772392,0.147428,0.461131,0.939927,Noise
2025-08-05 15:30:00+05:30,-8.754561,0.146313,0.461131,0.939927,Noise
2025-08-06 09:15:00+05:30,-8.518594,0.146455,0.461131,0.939927,Noise
2025-08-06 09:20:00+05:30,-8.110348,0.153047,0.506201,0.900814,Noise
2025-08-06 09:25:00+05:30,-8.351342,0.089191,0.506201,0.900814,Noise
2025-08-06 09:30:00+05:30,-8.896053,0.126447,0.506201,0.900814,Noise
2025-08-06 09:35:00+05:30,-8.810237,0.172685,0.506201,0.900814,Noise
2025-08-06 09:40:00+05:30,-9.142474,0.171691,0.506201,0.900814,Noise
2025-08-06 09:45:00+05:30,-8.785625,0.172523,0.501614,0.922378,Noise
2025-08-06 09:50:00+05:30,-7.538697,0.120626,0.501614,0.922378,Noise
2025-08-06 09:55:00+05:30,-8.453314,0.074975,0.501614,0.922378,Noise
2025-08-06 10:00:00+05:30,-7.511790,0.107316,0.501614,0.922378,Noise
2025-08-06 10:05:00+05:30,-9.142858,0.060163,0.501614,0.922378,Noise
2025-08-06 10:10:00+05:30,-8.031258,0.041912,0.460694,0.910676,Noise
2025-08-06 10:15:00+05:30,-8.049182,0.086710,0.460694,0.910676,Noise
2025-08-06 10:20:00+05:30,-7.977284,0.076929,0.460694,0.910676,Noise
2025-08-06 10:25:00+05:30,-8.136799,0.076973,0.460694,0.910676,Noise
2025-08-06 10:30:00+05:30,-8.257285,0.162204,0.460694,0.910676,Noise
2025-08-06 10:35:00+05:30,-7.421125,0.213451,0.463654,0.909595,Noise
2025-08-06 10:40:00+05:30,-8.582819,0.237978,0.463654,0.909595,Noise
2025-08-06 10:45:00+05:30,-8.112037,0.250617,0.463654,0.909595,Noise
2025-08-06 10:50:00+05:30,-8.887026,0.248552,0.463654,0.909595,Noise
2025-08-06 10:55:00+05:30,-8.880343,0.251859,0.463654,0.909595,Noise
2025-08-06 11:00:00+05:30,-8.200007,0.244720,0.501636,0.879418,Noise
2025-08-06 11:05:00+05:30,-8.990449,0.217886,0.501636,0.879418,Noise
2025-08-06 11:10:00+05:30,-9.085998,0.093072,0.501636,0.879418,Noise
2025-08-06 11:15:00+05:30,-9.081066,-0.018928,0.501636,0.879418,Noise
2025-08-06 11:20:00+05:30,-8.765708,-0.024793,0.501636,0.879418,Noise
2025-08-06 11:25:00+05:30,-8.625656,0.007646,0.454545,0.916349,Noise
2025-08-06 11:30:00+05:30,-9.224378,-0.027272,0.454545,0.916349,Noise
2025-08-06 11:35:00+05:30,-8.040111,-0.037694,0.454545,0.916349,Noise
2025-08-06 11:40:00+05:30,-8.346029,-0.028848,0.454545,0.916349,Noise
2025-08-06 11:45:00+05:30,-8.838293,-0.016330,0.454545,0.916349,Noise
2025-08-06 11:50:00+05:30,-8.691267,0.043360,0.438747,0.915422,AP
2025-08-06 11:55:00+05:30,-7.459320,0.022982,0.438747,0.915422,AP
2025-08-06 12:00:00+05:30,-8.273484,-0.015111,0.438747,0.915422,AP
2025-08-06 12:05:00+05:30,-8.289963,-0.016684,0.438747,0.915422,AP
2025-08-06 12:10:00+05:30,-9.510133,-0.016992,0.438747,0.915422,AP
2025-08-06 12:15:00+05:30,-9.101084,0.005057,0.530434,0.908265,Noise
2025-08-06 12:20:00+05:30,-8.020659,0.055276,0.530434,0.908265,Noise
2025-08-06 12:25:00+05:30,-8.940786,0.028038,0.530434,0.908265,Noise
2025-08-06 12:30:00+05:30,-9.436148,0.072820,0.530434,0.908265,Noise
2025-08-06 12:35:00+05:30,-9.112562,0.049429,0.530434,0.908265,Noise
2025-08-06 12:40:00+05:30,-10.324293,0.020460,0.564332,0.883460,P
2025-08-06 12:45:00+05:30,-8.790952,0.004018,0.564332,0.883460,P
2025-08-06 12:50:00+05:30,-8.583646,0.013099,0.564332,0.883460,P
2025-08-06 12:55:00+05:30,-9.262142,-0.167022,0.564332,0.883460,P
2025-08-06 13:00:00+05:30,-9.000517,-0.240141,0.564332,0.883460,P
2025-08-06 13:05:00+05:30,-9.044019,-0.318281,0.650142,0.921721,P
2025-08-06 13:10:00+05:30,-9.795719,-0.336308,0.650142,0.921721,P
2025-08-06 13:15:00+05:30,-9.192169,-0.342768,0.650142,0.921721,P
2025-08-06 13:20:00+05:30,-9.177007,-0.341397,0.650142,0.921721,P
2025-08-06 13:25:00+05:30,-9.058874,-0.355388,0.650142,0.921721,P
2025-08-06 13:30:00+05:30,-8.491261,-0.364019,0.681048,0.900643,P
2025-08-06 13:35:00+05:30,-9.519051,-0.347028,0.681048,0.900643,P
2025-08-06 13:40:00+05:30,-7.157433,-0.342200,0.681048,0.900643,P
2025-08-06 13:45:00+05:30,-8.560916,-0.269963,0.681048,0.900643,P
2025-08-06 13:50:00+05:30,-8.733633,-0.245963,0.681048,0.900643,P
2025-08-06 13:55:00+05:30,-8.577743,-0.189448,0.661024,0.882714,P
2025-08-06 14:00:00+05:30,-9.428421,-0.166964,0.661024,0.882714,P
2025-08-06 14:05:00+05:30,-8.871781,-0.187937,0.661024,0.882714,P
2025-08-06 14:10:00+05:30,-8.389333,-0.231527,0.661024,0.882714,P
2025-08-06 14:15:00+05:30,-8.809146,-0.293444,0.661024,0.882714,P
2025-08-06 14:20:00+05:30,-8.878507,-0.271007,0.615262,0.904932,P
2025-08-06 14:25:00+05:30,-8.329455,-0.244768,0.615262,0.904932,P
2025-08-06 14:30:00+05:30,-9.217644,-0.201934,0.615262,0.904932,P
2025-08-06 14:35:00+05:30,-7.651332,-0.186988,0.615262,0.904932,P
2025-08-06 14:40:00+05:30,-8.779392,-0.170915,0.615262,0.904932,P
2025-08-06 14:45:00+05:30,-9.382140,-0.241985,0.643640,0.887407,P
2025-08-06 14:50:00+05:30,-8.736978,-0.206143,0.643640,0.887407,P
2025-08-06 14:55:00+05:30,-8.424249,-0.264212,0.643640,0.887407,P
2025-08-06 15:00:00+05:30,-8.596978,-0.251094,0.643640,0.887407,P
2025-08-06 15:05:00+05:30,-9.096801,-0.219252,0.643640,0.887407,P
2025-08-06 15:10:00+05:30,-9.006942,-0.238693,0.626724,0.889195,P
2025-08-06 15:15:00+05:30,-8.881613,-0.218511,0.626724,0.889195,P
2025-08-06 15:20:00+05:30,-8.917758,-0.124288,0.626724,0.889195,P
2025-08-06 15:25:00+05:30,-8.729124,-0.233304,0.626724,0.889195,P
2025-08-06 15:30:00+05:30,-9.249063,-0.227346,0.626724,0.889195,P
2025-08-07 09:15:00+05:30,-6.563937,-0.167895,0.619635,0.841862,P
2025-08-07 09:20:00+05:30,-9.055793,0.008593,0.619635,0.841862,P
2025-08-07 09:25:00+05:30,-9.066537,-0.052688,0.619635,0.841862,P
2025-08-07 09:30:00+05:30,-8.463561,-0.059206,0.619635,0.841862,P
2025-08-07 09:35:00+05:30,-7.995413,-0.062853,0.619635,0.841862,P
2025-08-07 09:40:00+05:30,-8.552230,-0.068272,0.596403,0.868415,P
2025-08-07 09:45:00+05:30,-7.791479,-0.053664,0.596403,0.868415,P
2025-08-07 09:50:00+05:30,-9.320909,-0.059886,0.596403,0.868415,P
2025-08-07 09:55:00+05:30,-8.484133,-0.094064,0.596403,0.868415,P
2025-08-07 10:00:00+05:30,-8.538957,-0.083785,0.596403,0.868415,P
2025-08-07 10:05:00+05:30,-8.541892,-0.081339,0.618294,0.904341,P
2025-08-07 10:10:00+05:30,-10.009711,-0.072442,0.618294,0.904341,P
2025-08-07 10:15:00+05:30,-8.434341,-0.036570,0.618294,0.904341,P
2025-08-07 10:20:00+05:30,-9.469781,-0.023379,0.618294,0.904341,P
2025-08-07 10:25:00+05:30,-8.280694,-0.033350,0.618294,0.904341,P
2025-08-07 10:30:00+05:30,-7.964122,0.012791,0.556946,0.870779,P
2025-08-07 10:35:00+05:30,-8.871797,0.006929,0.556946,0.870779,P
2025-08-07 10:40:00+05:30,-8.717269,0.006900,0.556946,0.870779,P
2025-08-07 10:45:00+05:30,-8.238436,-0.000301,0.556946,0.870779,P
2025-08-07 10:50:00+05:30,-8.890603,-0.017554,0.556946,0.870779,P
2025-08-07 10:55:00+05:30,-8.699079,-0.044602,0.495140,0.907964,Noise
2025-08-07 11:00:00+05:30,-8.876658,-0.055401,0.495140,0.907964,Noise
2025-08-07 11:05:00+05:30,-7.498907,-0.066358,0.495140,0.907964,Noise
2025-08-07 11:10:00+05:30,-9.314692,-0.082577,0.495140,0.907964,Noise
2025-08-07 11:15:00+05:30,-8.704877,-0.071080,0.495140,0.907964,Noise
2025-08-07 11:20:00+05:30,-9.205089,-0.039000,0.467842,0.845062,Noise
2025-08-07 11:25:00+05:30,-8.731057,-0.040912,0.467842,0.845062,Noise
2025-08-07 11:30:00+05:30,-8.253063,-0.025276,0.467842,0.845062,Noise
2025-08-07 11:35:00+05:30,-8.107150,-0.013567,0.467842,0.845062,Noise
2025-08-07 11:40:00+05:30,-9.087180,-0.047165,0.467842,0.845062,Noise
2025-08-07 11:45:00+05:30,-8.900923,-0.204122,0.421747,0.879003,AP
2025-08-07 11:50:00+05:30,-9.288319,-0.139126,0.421747,0.879003,AP
2025-08-07 11:55:00+05:30,-9.573650,-0.116511,0.421747,0.879003,AP
2025-08-07 12:00:00+05:30,-8.643901,-0.102944,0.421747,0.879003,AP
2025-08-07 12:05:00+05:30,-9.045964,-0.105733,0.421747,0.879003,AP
2025-08-07 12:10:00+05:30,-8.495678,-0.113955,0.376506,0.867738,AP
2025-08-07 12:15:00+05:30,-8.631646,-0.105493,0.376506,0.867738,AP
2025-08-07 12:20:00+05:30,-8.517262,-0.073723,0.376506,0.867738,AP
2025-08-07 12:25:00+05:30,-9.653306,-0.112323,0.376506,0.867738,AP
2025-08-07 12:30:00+05:30,-8.563610,-0.119990,0.376506,0.867738,AP
2025-08-07 12:35:00+05:30,-8.386163,-0.126680,0.313665,0.869271,AP
2025-08-07 12:40:00+05:30,-7.571666,-0.179124,0.313665,0.869271,AP
2025-08-07 12:45:00+05:30,-8.922913,-0.149772,0.313665,0.869271,AP
2025-08-07 12:50:00+05:30,-8.564877,-0.209351,0.313665,0.869271,AP
2025-08-07 12:55:00+05:30,-8.784191,-0.345116,0.313665,0.869271,AP
2025-08-07 13:00:00+05:30,-8.773839,-0.366563,0.248004,0.851612,AP
2025-08-07 13:05:00+05:30,-8.882867,-0.329204,0.248004,0.851612,AP
2025-08-07 13:10:00+05:30,-8.806121,-0.246775,0.248004,0.851612,AP
2025-08-07 13:15:00+05:30,-7.843360,-0.268245,0.248004,0.851612,AP
2025-08-07 13:20:00+05:30,-8.993485,-0.231856,0.248004,0.851612,AP
2025-08-07 13:25:00+05:30,-8.920111,-0.127202,0.212060,0.859336,AP
2025-08-07 13:30:00+05:30,-8.229319,-0.111573,0.212060,0.859336,AP
2025-08-07 13:35:00+05:30,-8.282810,-0.113229,0.212060,0.859336,AP
2025-08-07 13:40:00+05:30,-7.707996,-0.086349,0.212060,0.859336,AP
2025-08-07 13:45:00+05:30,-8.193404,-0.138096,0.212060,0.859336,AP
2025-08-07 13:50:00+05:30,-8.319876,-0.147092,0.233434,0.863929,AP
2025-08-07 13:55:00+05:30,-8.831013,-0.136387,0.233434,0.863929,AP
2025-08-07 14:00:00+05:30,-8.981475,-0.101178,0.233434,0.863929,AP
2025-08-07 14:05:00+05:30,-8.265048,0.019360,0.233434,0.863929,AP
2025-08-07 14:10:00+05:30,-7.810147,0.043828,0.233434,0.863929,AP
2025-08-07 14:15:00+05:30,-8.569122,0.140964,0.246241,0.856612,AP
2025-08-07 14:20:00+05:30,-7.258749,0.030176,0.246241,0.856612,AP
2025-08-07 14:25:00+05:30,-7.725103,-0.002390,0.246241,0.856612,AP
2025-08-07 14:30:00+05:30,-8.482082,0.021045,0.246241,0.856612,AP
2025-08-07 14:35:00+05:30,-7.755709,0.047852,0.246241,0.856612,AP
2025-08-07 14:40:00+05:30,-7.866496,0.090205,0.244869,0.842909,AP
2025-08-07 14:45:00+05:30,-8.321554,0.087676,0.244869,0.842909,AP
2025-08-07 14:50:00+05:30,-7.930064,0.087191,0.244869,0.842909,AP
2025-08-07 14:55:00+05:30,-7.603299,0.083664,0.244869,0.842909,AP
2025-08-07 15:00:00+05:30,-9.002883,0.089000,0.244869,0.842909,AP
2025-08-07 15:05:00+05:30,-7.583995,0.145722,0.215535,0.856641,AP
2025-08-07 15:10:00+05:30,-8.104564,0.121147,0.215535,0.856641,AP
2025-08-07 15:15:00+05:30,-8.183423,0.126305,0.215535,0.856641,AP
2025-08-07 15:20:00+05:30,-8.508895,0.140745,0.215535,0.856641,AP
2025-08-07 15:25:00+05:30,-9.638813,0.107681,0.215535,0.856641,AP
2025-08-07 15:30:00+05:30,-9.673639,0.093700,0.282719,0.856999,AP
2025-08-08 09:15:00+05:30,-6.581658,0.076305,0.282719,0.856999,AP
2025-08-08 09:20:00+05:30,-8.833668,0.158841,0.282719,0.856999,AP
2025-08-08 09:25:00+05:30,-8.177479,0.220428,0.282719,0.856999,AP
2025-08-08 09:30:00+05:30,-9.132235,0.228429,0.282719,0.856999,AP
2025-08-08 09:35:00+05:30,-8.061920,0.220067,0.205207,0.844684,AP
2025-08-08 09:40:00+05:30,-8.349024,0.208621,0.205207,0.844684,AP
2025-08-08 09:45:00+05:30,-8.783932,0.251614,0.205207,0.844684,AP
2025-08-08 09:50:00+05:30,-8.353840,0.281309,0.205207,0.844684,AP
2025-08-08 09:55:00+05:30,-8.061761,0.284763,0.205207,0.844684,AP
2025-08-08 10:00:00+05:30,-9.180594,0.306079,0.234482,0.866047,AP
2025-08-08 10:05:00+05:30,-8.331820,0.303946,0.234482,0.866047,AP
2025-08-08 10:10:00+05:30,-8.659048,0.298767,0.234482,0.866047,AP
2025-08-08 10:15:00+05:30,-8.696114,0.290649,0.234482,0.866047,AP
2025-08-08 10:20:00+05:30,-8.069206,0.271963,0.234482,0.866047,AP
2025-08-08 10:25:00+05:30,-7.994914,0.346932,0.200164,0.859735,AP
2025-08-08 10:30:00+05:30,-7.881969,0.366934,0.200164,0.859735,AP
2025-08-08 10:35:00+05:30,-9.632197,0.366194,0.200164,0.859735,AP
2025-08-08 10:40:00+05:30,-8.308930,0.350248,0.200164,0.859735,AP
2025-08-08 10:45:00+05:30,-9.378638,0.317742,0.200164,0.859735,AP
2025-08-08 10:50:00+05:30,-8.462819,0.294790,0.339006,0.846062,AP
2025-08-08 10:55:00+05:30,-8.729156,0.266970,0.339006,0.846062,AP
2025-08-08 11:00:00+05:30,-9.141455,0.246476,0.339006,0.846062,AP
2025-08-08 11:05:00+05:30,-8.952443,0.244553,0.339006,0.846062,AP
2025-08-08 11:10:00+05:30,-8.322820,0.189158,0.339006,0.846062,AP
2025-08-08 11:15:00+05:30,-8.761042,0.183475,0.283916,0.872763,AP
2025-08-08 11:20:00+05:30,-8.472536,0.136229,0.283916,0.872763,AP
2025-08-08 11:25:00+05:30,-8.638861,0.059231,0.283916,0.872763,AP
2025-08-08 11:30:00+05:30,-8.614551,0.061756,0.283916,0.872763,AP
2025-08-08 11:35:00+05:30,-8.565807,0.046343,0.283916,0.872763,AP
2025-08-08 11:40:00+05:30,-8.589659,0.099769,0.319361,0.816225,AP
2025-08-08 11:45:00+05:30,-8.703385,0.058507,0.319361,0.816225,AP
2025-08-08 11:50:00+05:30,-9.332101,0.011034,0.319361,0.816225,AP
2025-08-08 11:55:00+05:30,-8.337634,-0.057051,0.319361,0.816225,AP
2025-08-08 12:00:00+05:30,-8.311218,0.005024,0.319361,0.816225,AP
2025-08-08 12:05:00+05:30,-8.861781,-0.055099,0.311504,0.805208,AP
2025-08-08 12:10:00+05:30,-8.911213,-0.062295,0.311504,0.805208,AP
2025-08-08 12:15:00+05:30,-8.953512,-0.049519,0.311504,0.805208,AP
2025-08-08 12:20:00+05:30,-8.786040,-0.040334,0.311504,0.805208,AP
2025-08-08 12:25:00+05:30,-8.113608,-0.075611,0.311504,0.805208,AP
2025-08-08 12:30:00+05:30,-8.692395,-0.084457,0.366996,0.769598,AP
2025-08-08 12:35:00+05:30,-9.042301,-0.084436,0.366996,0.769598,AP
2025-08-08 12:40:00+05:30,-8.992408,-0.094919,0.366996,0.769598,AP
2025-08-08 12:45:00+05:30,-9.023049,-0.092871,0.366996,0.769598,AP
2025-08-08 12:50:00+05:30,-7.963148,-0.015414,0.366996,0.769598,AP
2025-08-08 12:55:00+05:30,-8.311580,-0.072851,0.348857,0.779195,AP
2025-08-08 13:00:00+05:30,-8.641669,-0.105934,0.348857,0.779195,AP
2025-08-08 13:05:00+05:30,-8.197330,-0.057545,0.348857,0.779195,AP
2025-08-08 13:10:00+05:30,-8.474578,-0.045536,0.348857,0.779195,AP
2025-08-08 13:15:00+05:30,-8.126821,-0.015569,0.348857,0.779195,AP
2025-08-08 13:20:00+05:30,-8.850359,0.029998,0.433724,0.820957,AP
2025-08-08 13:25:00+05:30,-8.692094,0.045801,0.433724,0.820957,AP
2025-08-08 13:30:00+05:30,-8.052161,-0.065740,0.433724,0.820957,AP
2025-08-08 13:35:00+05:30,-8.523116,-0.034931,0.433724,0.820957,AP
2025-08-08 13:40:00+05:30,-8.628369,-0.054512,0.433724,0.820957,AP
2025-08-08 13:45:00+05:30,-9.248193,-0.016073,0.379717,0.815439,AP
2025-08-08 13:50:00+05:30,-8.885251,-0.001320,0.379717,0.815439,AP
2025-08-08 13:55:00+05:30,-9.211736,0.001562,0.379717,0.815439,AP
2025-08-08 14:00:00+05:30,-7.887735,0.018230,0.379717,0.815439,AP
2025-08-08 14:05:00+05:30,-9.131193,0.017942,0.379717,0.815439,AP
2025-08-08 14:10:00+05:30,-7.294603,0.032738,0.406189,0.786996,AP
2025-08-08 14:15:00+05:30,-8.128449,-0.040838,0.406189,0.786996,AP
2025-08-08 14:20:00+05:30,-8.995233,-0.053156,0.406189,0.786996,AP
2025-08-08 14:25:00+05:30,-8.369324,-0.072467,0.406189,0.786996,AP
2025-08-08 14:30:00+05:30,-7.597492,-0.018268,0.406189,0.786996,AP
2025-08-08 14:35:00+05:30,-8.358953,-0.034180,0.332395,0.820422,AP
2025-08-08 14:40:00+05:30,-8.675914,-0.015710,0.332395,0.820422,AP
2025-08-08 14:45:00+05:30,-8.552242,-0.018435,0.332395,0.820422,AP
2025-08-08 14:50:00+05:30,-9.397305,-0.025091,0.332395,0.820422,AP
2025-08-08 14:55:00+05:30,-9.200905,-0.026473,0.332395,0.820422,AP
2025-08-08 15:00:00+05:30,-8.266581,-0.024460,0.423892,0.839302,AP
2025-08-08 15:05:00+05:30,-8.420641,0.029732,0.423892,0.839302,AP
2025-08-08 15:10:00+05:30,-7.573761,0.097141,0.423892,0.839302,AP
2025-08-08 15:15:00+05:30,-7.870481,0.021723,0.423892,0.839302,AP
2025-08-08 15:20:00+05:30,-9.477611,0.057825,0.423892,0.839302,AP
2025-08-08 15:25:00+05:30,-9.056942,0.055394,0.385476,0.820787,AP
2025-08-08 15:30:00+05:30,-9.485097,0.046104,0.385476,0.820787,AP
2025-08-11 09:15:00+05:30,-8.223525,0.067784,0.385476,0.820787,AP
2025-08-11 09:20:00+05:30,-8.173230,0.115920,0.385476,0.820787,AP
2025-08-11 09:25:00+05:30,-7.860951,0.106257,0.385476,0.820787,AP
2025-08-11 09:30:00+05:30,-7.145671,0.094064,0.460446,0.808080,Noise
2025-08-11 09:35:00+05:30,-8.171933,0.045068,0.460446,0.808080,Noise
2025-08-11 09:40:00+05:30,-8.558611,-0.021809,0.460446,0.808080,Noise
