timestamp,hurst_price_5m,hurst_rv_5m,hurst_regime
2025-08-04 13:40:00+05:30,0.514579,0.883110,Noise
2025-08-04 13:45:00+05:30,0.514579,0.883110,Noise
2025-08-04 13:50:00+05:30,0.514579,0.883110,Noise
2025-08-04 13:55:00+05:30,0.514579,0.883110,Noise
2025-08-04 14:00:00+05:30,0.514579,0.883110,Noise
2025-08-04 14:05:00+05:30,0.464978,0.945682,Noise
2025-08-04 14:10:00+05:30,0.464978,0.945682,Noise
2025-08-04 14:15:00+05:30,0.464978,0.945682,Noise
2025-08-04 14:20:00+05:30,0.464978,0.945682,Noise
2025-08-04 14:25:00+05:30,0.464978,0.945682,Noise
2025-08-04 14:30:00+05:30,0.514438,0.912655,Noise
2025-08-04 14:35:00+05:30,0.514438,0.912655,Noise
2025-08-04 14:40:00+05:30,0.514438,0.912655,Noise
2025-08-04 14:45:00+05:30,0.514438,0.912655,Noise
2025-08-04 14:50:00+05:30,0.514438,0.912655,Noise
2025-08-04 14:55:00+05:30,0.556582,0.946579,P
2025-08-04 15:00:00+05:30,0.556582,0.946579,P
2025-08-04 15:05:00+05:30,0.556582,0.946579,P
2025-08-04 15:10:00+05:30,0.556582,0.946579,P
2025-08-04 15:15:00+05:30,0.556582,0.946579,P
2025-08-04 15:20:00+05:30,0.549124,0.906808,Noise
2025-08-04 15:25:00+05:30,0.549124,0.906808,Noise
2025-08-04 15:30:00+05:30,0.549124,0.906808,Noise
2025-08-05 09:15:00+05:30,0.549124,0.906808,Noise
2025-08-05 09:20:00+05:30,0.549124,0.906808,Noise
2025-08-05 09:25:00+05:30,0.466053,0.959294,Noise
2025-08-05 09:30:00+05:30,0.466053,0.959294,Noise
2025-08-05 09:35:00+05:30,0.466053,0.959294,Noise
2025-08-05 09:40:00+05:30,0.466053,0.959294,Noise
2025-08-05 09:45:00+05:30,0.466053,0.959294,Noise
2025-08-05 09:50:00+05:30,0.535708,0.911730,Noise
2025-08-05 09:55:00+05:30,0.535708,0.911730,Noise
2025-08-05 10:00:00+05:30,0.535708,0.911730,Noise
2025-08-05 10:05:00+05:30,0.535708,0.911730,Noise
2025-08-05 10:10:00+05:30,0.535708,0.911730,Noise
2025-08-05 10:15:00+05:30,0.562032,0.934041,P
2025-08-05 10:20:00+05:30,0.562032,0.934041,P
2025-08-05 10:25:00+05:30,0.562032,0.934041,P
2025-08-05 10:30:00+05:30,0.562032,0.934041,P
2025-08-05 10:35:00+05:30,0.562032,0.934041,P
2025-08-05 10:40:00+05:30,0.528467,0.907923,Noise
2025-08-05 10:45:00+05:30,0.528467,0.907923,Noise
2025-08-05 10:50:00+05:30,0.528467,0.907923,Noise
2025-08-05 10:55:00+05:30,0.528467,0.907923,Noise
2025-08-05 11:00:00+05:30,0.528467,0.907923,Noise
2025-08-05 11:05:00+05:30,0.489710,0.906738,Noise
2025-08-05 11:10:00+05:30,0.489710,0.906738,Noise
2025-08-05 11:15:00+05:30,0.489710,0.906738,Noise
2025-08-05 11:20:00+05:30,0.489710,0.906738,Noise
2025-08-05 11:25:00+05:30,0.489710,0.906738,Noise
2025-08-05 11:30:00+05:30,0.512468,0.884705,Noise
2025-08-05 11:35:00+05:30,0.512468,0.884705,Noise
2025-08-05 11:40:00+05:30,0.512468,0.884705,Noise
2025-08-05 11:45:00+05:30,0.512468,0.884705,Noise
2025-08-05 11:50:00+05:30,0.512468,0.884705,Noise
2025-08-05 11:55:00+05:30,0.475192,0.914638,Noise
2025-08-05 12:00:00+05:30,0.475192,0.914638,Noise
2025-08-05 12:05:00+05:30,0.475192,0.914638,Noise
2025-08-05 12:10:00+05:30,0.475192,0.914638,Noise
2025-08-05 12:15:00+05:30,0.475192,0.914638,Noise
2025-08-05 12:20:00+05:30,0.425844,0.894795,AP
2025-08-05 12:25:00+05:30,0.425844,0.894795,AP
2025-08-05 12:30:00+05:30,0.425844,0.894795,AP
2025-08-05 12:35:00+05:30,0.425844,0.894795,AP
2025-08-05 12:40:00+05:30,0.425844,0.894795,AP
2025-08-05 12:45:00+05:30,0.474735,0.887786,Noise
2025-08-05 12:50:00+05:30,0.474735,0.887786,Noise
2025-08-05 12:55:00+05:30,0.474735,0.887786,Noise
2025-08-05 13:00:00+05:30,0.474735,0.887786,Noise
2025-08-05 13:05:00+05:30,0.474735,0.887786,Noise
2025-08-05 13:10:00+05:30,0.508234,0.847413,Noise
2025-08-05 13:15:00+05:30,0.508234,0.847413,Noise
2025-08-05 13:20:00+05:30,0.508234,0.847413,Noise
2025-08-05 13:25:00+05:30,0.508234,0.847413,Noise
2025-08-05 13:30:00+05:30,0.508234,0.847413,Noise
2025-08-05 13:35:00+05:30,0.450585,0.901446,Noise
2025-08-05 13:40:00+05:30,0.450585,0.901446,Noise
2025-08-05 13:45:00+05:30,0.450585,0.901446,Noise
2025-08-05 13:50:00+05:30,0.450585,0.901446,Noise
2025-08-05 13:55:00+05:30,0.450585,0.901446,Noise
2025-08-05 14:00:00+05:30,0.478390,0.896432,Noise
2025-08-05 14:05:00+05:30,0.478390,0.896432,Noise
2025-08-05 14:10:00+05:30,0.478390,0.896432,Noise
2025-08-05 14:15:00+05:30,0.478390,0.896432,Noise
2025-08-05 14:20:00+05:30,0.478390,0.896432,Noise
2025-08-05 14:25:00+05:30,0.487324,0.912233,Noise
2025-08-05 14:30:00+05:30,0.487324,0.912233,Noise
2025-08-05 14:35:00+05:30,0.487324,0.912233,Noise
2025-08-05 14:40:00+05:30,0.487324,0.912233,Noise
2025-08-05 14:45:00+05:30,0.487324,0.912233,Noise
2025-08-05 14:50:00+05:30,0.462375,0.894349,Noise
2025-08-05 14:55:00+05:30,0.462375,0.894349,Noise
2025-08-05 15:00:00+05:30,0.462375,0.894349,Noise
2025-08-05 15:05:00+05:30,0.462375,0.894349,Noise
2025-08-05 15:10:00+05:30,0.462375,0.894349,Noise
2025-08-05 15:15:00+05:30,0.461131,0.939927,Noise
2025-08-05 15:20:00+05:30,0.461131,0.939927,Noise
2025-08-05 15:25:00+05:30,0.461131,0.939927,Noise
2025-08-05 15:30:00+05:30,0.461131,0.939927,Noise
2025-08-06 09:15:00+05:30,0.461131,0.939927,Noise
2025-08-06 09:20:00+05:30,0.506201,0.900814,Noise
2025-08-06 09:25:00+05:30,0.506201,0.900814,Noise
2025-08-06 09:30:00+05:30,0.506201,0.900814,Noise
2025-08-06 09:35:00+05:30,0.506201,0.900814,Noise
2025-08-06 09:40:00+05:30,0.506201,0.900814,Noise
2025-08-06 09:45:00+05:30,0.501614,0.922378,Noise
2025-08-06 09:50:00+05:30,0.501614,0.922378,Noise
2025-08-06 09:55:00+05:30,0.501614,0.922378,Noise
2025-08-06 10:00:00+05:30,0.501614,0.922378,Noise
2025-08-06 10:05:00+05:30,0.501614,0.922378,Noise
2025-08-06 10:10:00+05:30,0.460694,0.910676,Noise
2025-08-06 10:15:00+05:30,0.460694,0.910676,Noise
2025-08-06 10:20:00+05:30,0.460694,0.910676,Noise
2025-08-06 10:25:00+05:30,0.460694,0.910676,Noise
2025-08-06 10:30:00+05:30,0.460694,0.910676,Noise
2025-08-06 10:35:00+05:30,0.463654,0.909595,Noise
2025-08-06 10:40:00+05:30,0.463654,0.909595,Noise
2025-08-06 10:45:00+05:30,0.463654,0.909595,Noise
2025-08-06 10:50:00+05:30,0.463654,0.909595,Noise
2025-08-06 10:55:00+05:30,0.463654,0.909595,Noise
2025-08-06 11:00:00+05:30,0.501636,0.879418,Noise
2025-08-06 11:05:00+05:30,0.501636,0.879418,Noise
2025-08-06 11:10:00+05:30,0.501636,0.879418,Noise
2025-08-06 11:15:00+05:30,0.501636,0.879418,Noise
2025-08-06 11:20:00+05:30,0.501636,0.879418,Noise
2025-08-06 11:25:00+05:30,0.454545,0.916349,Noise
2025-08-06 11:30:00+05:30,0.454545,0.916349,Noise
2025-08-06 11:35:00+05:30,0.454545,0.916349,Noise
2025-08-06 11:40:00+05:30,0.454545,0.916349,Noise
2025-08-06 11:45:00+05:30,0.454545,0.916349,Noise
2025-08-06 11:50:00+05:30,0.438747,0.915422,AP
2025-08-06 11:55:00+05:30,0.438747,0.915422,AP
2025-08-06 12:00:00+05:30,0.438747,0.915422,AP
2025-08-06 12:05:00+05:30,0.438747,0.915422,AP
2025-08-06 12:10:00+05:30,0.438747,0.915422,AP
2025-08-06 12:15:00+05:30,0.530434,0.908265,Noise
2025-08-06 12:20:00+05:30,0.530434,0.908265,Noise
2025-08-06 12:25:00+05:30,0.530434,0.908265,Noise
2025-08-06 12:30:00+05:30,0.530434,0.908265,Noise
2025-08-06 12:35:00+05:30,0.530434,0.908265,Noise
2025-08-06 12:40:00+05:30,0.564332,0.883460,P
2025-08-06 12:45:00+05:30,0.564332,0.883460,P
2025-08-06 12:50:00+05:30,0.564332,0.883460,P
2025-08-06 12:55:00+05:30,0.564332,0.883460,P
2025-08-06 13:00:00+05:30,0.564332,0.883460,P
2025-08-06 13:05:00+05:30,0.650142,0.921721,P
2025-08-06 13:10:00+05:30,0.650142,0.921721,P
2025-08-06 13:15:00+05:30,0.650142,0.921721,P
2025-08-06 13:20:00+05:30,0.650142,0.921721,P
2025-08-06 13:25:00+05:30,0.650142,0.921721,P
2025-08-06 13:30:00+05:30,0.681048,0.900643,P
2025-08-06 13:35:00+05:30,0.681048,0.900643,P
2025-08-06 13:40:00+05:30,0.681048,0.900643,P
2025-08-06 13:45:00+05:30,0.681048,0.900643,P
2025-08-06 13:50:00+05:30,0.681048,0.900643,P
2025-08-06 13:55:00+05:30,0.661024,0.882714,P
2025-08-06 14:00:00+05:30,0.661024,0.882714,P
2025-08-06 14:05:00+05:30,0.661024,0.882714,P
2025-08-06 14:10:00+05:30,0.661024,0.882714,P
2025-08-06 14:15:00+05:30,0.661024,0.882714,P
2025-08-06 14:20:00+05:30,0.615262,0.904932,P
2025-08-06 14:25:00+05:30,0.615262,0.904932,P
2025-08-06 14:30:00+05:30,0.615262,0.904932,P
2025-08-06 14:35:00+05:30,0.615262,0.904932,P
2025-08-06 14:40:00+05:30,0.615262,0.904932,P
2025-08-06 14:45:00+05:30,0.643640,0.887407,P
2025-08-06 14:50:00+05:30,0.643640,0.887407,P
2025-08-06 14:55:00+05:30,0.643640,0.887407,P
2025-08-06 15:00:00+05:30,0.643640,0.887407,P
2025-08-06 15:05:00+05:30,0.643640,0.887407,P
2025-08-06 15:10:00+05:30,0.626724,0.889195,P
2025-08-06 15:15:00+05:30,0.626724,0.889195,P
2025-08-06 15:20:00+05:30,0.626724,0.889195,P
2025-08-06 15:25:00+05:30,0.626724,0.889195,P
2025-08-06 15:30:00+05:30,0.626724,0.889195,P
2025-08-07 09:15:00+05:30,0.619635,0.841862,P
2025-08-07 09:20:00+05:30,0.619635,0.841862,P
2025-08-07 09:25:00+05:30,0.619635,0.841862,P
2025-08-07 09:30:00+05:30,0.619635,0.841862,P
2025-08-07 09:35:00+05:30,0.619635,0.841862,P
2025-08-07 09:40:00+05:30,0.596403,0.868415,P
2025-08-07 09:45:00+05:30,0.596403,0.868415,P
2025-08-07 09:50:00+05:30,0.596403,0.868415,P
2025-08-07 09:55:00+05:30,0.596403,0.868415,P
2025-08-07 10:00:00+05:30,0.596403,0.868415,P
2025-08-07 10:05:00+05:30,0.618294,0.904341,P
2025-08-07 10:10:00+05:30,0.618294,0.904341,P
2025-08-07 10:15:00+05:30,0.618294,0.904341,P
2025-08-07 10:20:00+05:30,0.618294,0.904341,P
2025-08-07 10:25:00+05:30,0.618294,0.904341,P
2025-08-07 10:30:00+05:30,0.556946,0.870779,P
2025-08-07 10:35:00+05:30,0.556946,0.870779,P
2025-08-07 10:40:00+05:30,0.556946,0.870779,P
2025-08-07 10:45:00+05:30,0.556946,0.870779,P
2025-08-07 10:50:00+05:30,0.556946,0.870779,P
2025-08-07 10:55:00+05:30,0.495140,0.907964,Noise
2025-08-07 11:00:00+05:30,0.495140,0.907964,Noise
2025-08-07 11:05:00+05:30,0.495140,0.907964,Noise
2025-08-07 11:10:00+05:30,0.495140,0.907964,Noise
2025-08-07 11:15:00+05:30,0.495140,0.907964,Noise
2025-08-07 11:20:00+05:30,0.467842,0.845062,Noise
2025-08-07 11:25:00+05:30,0.467842,0.845062,Noise
2025-08-07 11:30:00+05:30,0.467842,0.845062,Noise
2025-08-07 11:35:00+05:30,0.467842,0.845062,Noise
2025-08-07 11:40:00+05:30,0.467842,0.845062,Noise
2025-08-07 11:45:00+05:30,0.421747,0.879003,AP
2025-08-07 11:50:00+05:30,0.421747,0.879003,AP
2025-08-07 11:55:00+05:30,0.421747,0.879003,AP
2025-08-07 12:00:00+05:30,0.421747,0.879003,AP
2025-08-07 12:05:00+05:30,0.421747,0.879003,AP
2025-08-07 12:10:00+05:30,0.376506,0.867738,AP
2025-08-07 12:15:00+05:30,0.376506,0.867738,AP
2025-08-07 12:20:00+05:30,0.376506,0.867738,AP
2025-08-07 12:25:00+05:30,0.376506,0.867738,AP
2025-08-07 12:30:00+05:30,0.376506,0.867738,AP
2025-08-07 12:35:00+05:30,0.313665,0.869271,AP
2025-08-07 12:40:00+05:30,0.313665,0.869271,AP
2025-08-07 12:45:00+05:30,0.313665,0.869271,AP
2025-08-07 12:50:00+05:30,0.313665,0.869271,AP
2025-08-07 12:55:00+05:30,0.313665,0.869271,AP
2025-08-07 13:00:00+05:30,0.248004,0.851612,AP
2025-08-07 13:05:00+05:30,0.248004,0.851612,AP
2025-08-07 13:10:00+05:30,0.248004,0.851612,AP
2025-08-07 13:15:00+05:30,0.248004,0.851612,AP
2025-08-07 13:20:00+05:30,0.248004,0.851612,AP
2025-08-07 13:25:00+05:30,0.212060,0.859336,AP
2025-08-07 13:30:00+05:30,0.212060,0.859336,AP
2025-08-07 13:35:00+05:30,0.212060,0.859336,AP
2025-08-07 13:40:00+05:30,0.212060,0.859336,AP
2025-08-07 13:45:00+05:30,0.212060,0.859336,AP
2025-08-07 13:50:00+05:30,0.233434,0.863929,AP
2025-08-07 13:55:00+05:30,0.233434,0.863929,AP
2025-08-07 14:00:00+05:30,0.233434,0.863929,AP
2025-08-07 14:05:00+05:30,0.233434,0.863929,AP
2025-08-07 14:10:00+05:30,0.233434,0.863929,AP
2025-08-07 14:15:00+05:30,0.246241,0.856612,AP
2025-08-07 14:20:00+05:30,0.246241,0.856612,AP
2025-08-07 14:25:00+05:30,0.246241,0.856612,AP
2025-08-07 14:30:00+05:30,0.246241,0.856612,AP
2025-08-07 14:35:00+05:30,0.246241,0.856612,AP
2025-08-07 14:40:00+05:30,0.244869,0.842909,AP
2025-08-07 14:45:00+05:30,0.244869,0.842909,AP
2025-08-07 14:50:00+05:30,0.244869,0.842909,AP
2025-08-07 14:55:00+05:30,0.244869,0.842909,AP
2025-08-07 15:00:00+05:30,0.244869,0.842909,AP
2025-08-07 15:05:00+05:30,0.215535,0.856641,AP
2025-08-07 15:10:00+05:30,0.215535,0.856641,AP
2025-08-07 15:15:00+05:30,0.215535,0.856641,AP
2025-08-07 15:20:00+05:30,0.215535,0.856641,AP
2025-08-07 15:25:00+05:30,0.215535,0.856641,AP
2025-08-07 15:30:00+05:30,0.282719,0.856999,AP
2025-08-08 09:15:00+05:30,0.282719,0.856999,AP
2025-08-08 09:20:00+05:30,0.282719,0.856999,AP
2025-08-08 09:25:00+05:30,0.282719,0.856999,AP
2025-08-08 09:30:00+05:30,0.282719,0.856999,AP
2025-08-08 09:35:00+05:30,0.205207,0.844684,AP
2025-08-08 09:40:00+05:30,0.205207,0.844684,AP
2025-08-08 09:45:00+05:30,0.205207,0.844684,AP
2025-08-08 09:50:00+05:30,0.205207,0.844684,AP
2025-08-08 09:55:00+05:30,0.205207,0.844684,AP
2025-08-08 10:00:00+05:30,0.234482,0.866047,AP
2025-08-08 10:05:00+05:30,0.234482,0.866047,AP
2025-08-08 10:10:00+05:30,0.234482,0.866047,AP
2025-08-08 10:15:00+05:30,0.234482,0.866047,AP
2025-08-08 10:20:00+05:30,0.234482,0.866047,AP
2025-08-08 10:25:00+05:30,0.200164,0.859735,AP
2025-08-08 10:30:00+05:30,0.200164,0.859735,AP
2025-08-08 10:35:00+05:30,0.200164,0.859735,AP
2025-08-08 10:40:00+05:30,0.200164,0.859735,AP
2025-08-08 10:45:00+05:30,0.200164,0.859735,AP
2025-08-08 10:50:00+05:30,0.339006,0.846062,AP
2025-08-08 10:55:00+05:30,0.339006,0.846062,AP
2025-08-08 11:00:00+05:30,0.339006,0.846062,AP
2025-08-08 11:05:00+05:30,0.339006,0.846062,AP
2025-08-08 11:10:00+05:30,0.339006,0.846062,AP
2025-08-08 11:15:00+05:30,0.283916,0.872763,AP
2025-08-08 11:20:00+05:30,0.283916,0.872763,AP
2025-08-08 11:25:00+05:30,0.283916,0.872763,AP
2025-08-08 11:30:00+05:30,0.283916,0.872763,AP
2025-08-08 11:35:00+05:30,0.283916,0.872763,AP
2025-08-08 11:40:00+05:30,0.319361,0.816225,AP
2025-08-08 11:45:00+05:30,0.319361,0.816225,AP
2025-08-08 11:50:00+05:30,0.319361,0.816225,AP
2025-08-08 11:55:00+05:30,0.319361,0.816225,AP
2025-08-08 12:00:00+05:30,0.319361,0.816225,AP
2025-08-08 12:05:00+05:30,0.311504,0.805208,AP
2025-08-08 12:10:00+05:30,0.311504,0.805208,AP
2025-08-08 12:15:00+05:30,0.311504,0.805208,AP
2025-08-08 12:20:00+05:30,0.311504,0.805208,AP
2025-08-08 12:25:00+05:30,0.311504,0.805208,AP
2025-08-08 12:30:00+05:30,0.366996,0.769598,AP
2025-08-08 12:35:00+05:30,0.366996,0.769598,AP
2025-08-08 12:40:00+05:30,0.366996,0.769598,AP
2025-08-08 12:45:00+05:30,0.366996,0.769598,AP
2025-08-08 12:50:00+05:30,0.366996,0.769598,AP
2025-08-08 12:55:00+05:30,0.348857,0.779195,AP
2025-08-08 13:00:00+05:30,0.348857,0.779195,AP
2025-08-08 13:05:00+05:30,0.348857,0.779195,AP
2025-08-08 13:10:00+05:30,0.348857,0.779195,AP
2025-08-08 13:15:00+05:30,0.348857,0.779195,AP
2025-08-08 13:20:00+05:30,0.433724,0.820957,AP
2025-08-08 13:25:00+05:30,0.433724,0.820957,AP
2025-08-08 13:30:00+05:30,0.433724,0.820957,AP
2025-08-08 13:35:00+05:30,0.433724,0.820957,AP
2025-08-08 13:40:00+05:30,0.433724,0.820957,AP
2025-08-08 13:45:00+05:30,0.379717,0.815439,AP
2025-08-08 13:50:00+05:30,0.379717,0.815439,AP
2025-08-08 13:55:00+05:30,0.379717,0.815439,AP
2025-08-08 14:00:00+05:30,0.379717,0.815439,AP
2025-08-08 14:05:00+05:30,0.379717,0.815439,AP
2025-08-08 14:10:00+05:30,0.406189,0.786996,AP
2025-08-08 14:15:00+05:30,0.406189,0.786996,AP
2025-08-08 14:20:00+05:30,0.406189,0.786996,AP
2025-08-08 14:25:00+05:30,0.406189,0.786996,AP
2025-08-08 14:30:00+05:30,0.406189,0.786996,AP
2025-08-08 14:35:00+05:30,0.332395,0.820422,AP
2025-08-08 14:40:00+05:30,0.332395,0.820422,AP
2025-08-08 14:45:00+05:30,0.332395,0.820422,AP
2025-08-08 14:50:00+05:30,0.332395,0.820422,AP
2025-08-08 14:55:00+05:30,0.332395,0.820422,AP
2025-08-08 15:00:00+05:30,0.423892,0.839302,AP
2025-08-08 15:05:00+05:30,0.423892,0.839302,AP
2025-08-08 15:10:00+05:30,0.423892,0.839302,AP
2025-08-08 15:15:00+05:30,0.423892,0.839302,AP
2025-08-08 15:20:00+05:30,0.423892,0.839302,AP
2025-08-08 15:25:00+05:30,0.385476,0.820787,AP
2025-08-08 15:30:00+05:30,0.385476,0.820787,AP
2025-08-11 09:15:00+05:30,0.385476,0.820787,AP
2025-08-11 09:20:00+05:30,0.385476,0.820787,AP
2025-08-11 09:25:00+05:30,0.385476,0.820787,AP
2025-08-11 09:30:00+05:30,0.460446,0.808080,Noise
2025-08-11 09:35:00+05:30,0.460446,0.808080,Noise
2025-08-11 09:40:00+05:30,0.460446,0.808080,Noise
2025-08-11 09:45:00+05:30,0.460446,0.808080,Noise
2025-08-11 09:50:00+05:30,0.460446,0.808080,Noise
2025-08-11 09:55:00+05:30,0.453127,0.850200,Noise
2025-08-11 10:00:00+05:30,0.453127,0.850200,Noise
2025-08-11 10:05:00+05:30,0.453127,0.850200,Noise
2025-08-11 10:10:00+05:30,0.453127,0.850200,Noise
2025-08-11 10:15:00+05:30,0.453127,0.850200,Noise
2025-08-11 10:20:00+05:30,0.466930,0.841333,Noise
2025-08-11 10:25:00+05:30,0.466930,0.841333,Noise
2025-08-11 10:30:00+05:30,0.466930,0.841333,Noise
2025-08-11 10:35:00+05:30,0.466930,0.841333,Noise
2025-08-11 10:40:00+05:30,0.466930,0.841333,Noise
2025-08-11 10:45:00+05:30,0.468762,0.795337,Noise
2025-08-11 10:50:00+05:30,0.468762,0.795337,Noise
2025-08-11 10:55:00+05:30,0.468762,0.795337,Noise
2025-08-11 11:00:00+05:30,0.468762,0.795337,Noise
2025-08-11 11:05:00+05:30,0.468762,0.795337,Noise
2025-08-11 11:10:00+05:30,0.470813,0.823292,Noise
2025-08-11 11:15:00+05:30,0.470813,0.823292,Noise
2025-08-11 11:20:00+05:30,0.470813,0.823292,Noise
2025-08-11 11:25:00+05:30,0.470813,0.823292,Noise
2025-08-11 11:30:00+05:30,0.470813,0.823292,Noise
2025-08-11 11:35:00+05:30,0.449965,0.806674,AP
2025-08-11 11:40:00+05:30,0.449965,0.806674,AP
2025-08-11 11:45:00+05:30,0.449965,0.806674,AP
2025-08-11 11:50:00+05:30,0.449965,0.806674,AP
2025-08-11 11:55:00+05:30,0.449965,0.806674,AP
2025-08-11 12:00:00+05:30,0.430629,0.802650,AP
2025-08-11 12:05:00+05:30,0.430629,0.802650,AP
2025-08-11 12:10:00+05:30,0.430629,0.802650,AP
2025-08-11 12:15:00+05:30,0.430629,0.802650,AP
2025-08-11 12:20:00+05:30,0.430629,0.802650,AP
2025-08-11 12:25:00+05:30,0.409031,0.792025,AP
2025-08-11 12:30:00+05:30,0.409031,0.792025,AP
2025-08-11 12:35:00+05:30,0.409031,0.792025,AP
2025-08-11 12:40:00+05:30,0.409031,0.792025,AP
2025-08-11 12:45:00+05:30,0.409031,0.792025,AP
2025-08-11 12:50:00+05:30,0.465060,0.807794,Noise
2025-08-11 12:55:00+05:30,0.465060,0.807794,Noise
2025-08-11 13:00:00+05:30,0.465060,0.807794,Noise
2025-08-11 13:05:00+05:30,0.465060,0.807794,Noise
2025-08-11 13:10:00+05:30,0.465060,0.807794,Noise
2025-08-11 13:15:00+05:30,0.578069,0.779841,P
2025-08-11 13:20:00+05:30,0.578069,0.779841,P
2025-08-11 13:25:00+05:30,0.578069,0.779841,P
2025-08-11 13:30:00+05:30,0.578069,0.779841,P
2025-08-11 13:35:00+05:30,0.578069,0.779841,P
2025-08-11 13:40:00+05:30,0.687515,0.886440,P
2025-08-11 13:45:00+05:30,0.687515,0.886440,P
2025-08-11 13:50:00+05:30,0.687515,0.886440,P
2025-08-11 13:55:00+05:30,0.687515,0.886440,P
2025-08-11 14:00:00+05:30,0.687515,0.886440,P
2025-08-11 14:05:00+05:30,0.666436,0.852846,P
2025-08-11 14:10:00+05:30,0.666436,0.852846,P
2025-08-11 14:15:00+05:30,0.666436,0.852846,P
2025-08-11 14:20:00+05:30,0.666436,0.852846,P
2025-08-11 14:25:00+05:30,0.666436,0.852846,P
2025-08-11 14:30:00+05:30,0.635316,0.869126,P
2025-08-11 14:35:00+05:30,0.635316,0.869126,P
2025-08-11 14:40:00+05:30,0.635316,0.869126,P
2025-08-11 14:45:00+05:30,0.635316,0.869126,P
2025-08-11 14:50:00+05:30,0.635316,0.869126,P
2025-08-11 14:55:00+05:30,0.550105,0.812141,P
2025-08-11 15:00:00+05:30,0.550105,0.812141,P
2025-08-11 15:05:00+05:30,0.550105,0.812141,P
2025-08-11 15:10:00+05:30,0.550105,0.812141,P
2025-08-11 15:15:00+05:30,0.550105,0.812141,P
2025-08-11 15:20:00+05:30,0.556306,0.867717,P
2025-08-11 15:25:00+05:30,0.556306,0.867717,P
2025-08-11 15:30:00+05:30,0.556306,0.867717,P
2025-08-12 09:15:00+05:30,0.556306,0.867717,P
2025-08-12 09:20:00+05:30,0.556306,0.867717,P
2025-08-12 09:25:00+05:30,0.499645,0.863688,Noise
2025-08-12 09:30:00+05:30,0.499645,0.863688,Noise
2025-08-12 09:35:00+05:30,0.499645,0.863688,Noise
2025-08-12 09:40:00+05:30,0.499645,0.863688,Noise
2025-08-12 09:45:00+05:30,0.499645,0.863688,Noise
2025-08-12 09:50:00+05:30,0.470063,0.911060,Noise
2025-08-12 09:55:00+05:30,0.470063,0.911060,Noise
2025-08-12 10:00:00+05:30,0.470063,0.911060,Noise
2025-08-12 10:05:00+05:30,0.470063,0.911060,Noise
2025-08-12 10:10:00+05:30,0.470063,0.911060,Noise
2025-08-12 10:15:00+05:30,0.411922,0.872597,AP
2025-08-12 10:20:00+05:30,0.411922,0.872597,AP
2025-08-12 10:25:00+05:30,0.411922,0.872597,AP
2025-08-12 10:30:00+05:30,0.411922,0.872597,AP
2025-08-12 10:35:00+05:30,0.411922,0.872597,AP
2025-08-12 10:40:00+05:30,0.411627,0.884976,AP
2025-08-12 10:45:00+05:30,0.411627,0.884976,AP
2025-08-12 10:50:00+05:30,0.411627,0.884976,AP
2025-08-12 10:55:00+05:30,0.411627,0.884976,AP
2025-08-12 11:00:00+05:30,0.411627,0.884976,AP
2025-08-12 11:05:00+05:30,0.352890,0.857863,AP
2025-08-12 11:10:00+05:30,0.352890,0.857863,AP
2025-08-12 11:15:00+05:30,0.352890,0.857863,AP
2025-08-12 11:20:00+05:30,0.352890,0.857863,AP
2025-08-12 11:25:00+05:30,0.352890,0.857863,AP
2025-08-12 11:30:00+05:30,0.380927,0.891626,AP
2025-08-12 11:35:00+05:30,0.380927,0.891626,AP
2025-08-12 11:40:00+05:30,0.380927,0.891626,AP
2025-08-12 11:45:00+05:30,0.380927,0.891626,AP
2025-08-12 11:50:00+05:30,0.380927,0.891626,AP
2025-08-12 11:55:00+05:30,0.343887,0.868084,AP
2025-08-12 12:00:00+05:30,0.343887,0.868084,AP
2025-08-12 12:05:00+05:30,0.343887,0.868084,AP
2025-08-12 12:10:00+05:30,0.343887,0.868084,AP
2025-08-12 12:15:00+05:30,0.343887,0.868084,AP
2025-08-12 12:20:00+05:30,0.333192,0.897585,AP
2025-08-12 12:25:00+05:30,0.333192,0.897585,AP
2025-08-12 12:30:00+05:30,0.333192,0.897585,AP
2025-08-12 12:35:00+05:30,0.333192,0.897585,AP
2025-08-12 12:40:00+05:30,0.333192,0.897585,AP
2025-08-12 12:45:00+05:30,0.299143,0.867647,AP
2025-08-12 12:50:00+05:30,0.299143,0.867647,AP
2025-08-12 12:55:00+05:30,0.299143,0.867647,AP
2025-08-12 13:00:00+05:30,0.299143,0.867647,AP
2025-08-12 13:05:00+05:30,0.299143,0.867647,AP
2025-08-12 13:10:00+05:30,0.387897,0.898620,AP
2025-08-12 13:15:00+05:30,0.387897,0.898620,AP
2025-08-12 13:20:00+05:30,0.387897,0.898620,AP
2025-08-12 13:25:00+05:30,0.387897,0.898620,AP
2025-08-12 13:30:00+05:30,0.387897,0.898620,AP
2025-08-12 13:35:00+05:30,0.368274,0.883442,AP
2025-08-12 13:40:00+05:30,0.368274,0.883442,AP
2025-08-12 13:45:00+05:30,0.368274,0.883442,AP
2025-08-12 13:50:00+05:30,0.368274,0.883442,AP
2025-08-12 13:55:00+05:30,0.368274,0.883442,AP
2025-08-12 14:00:00+05:30,0.366368,0.912269,AP
2025-08-12 14:05:00+05:30,0.366368,0.912269,AP
2025-08-12 14:10:00+05:30,0.366368,0.912269,AP
