index,log_rv,ac1_5m,hurst_price_5m,hurst_rv_5m,hurst_regime
2024-01-02 13:40:00+05:30,-9.361218,-0.368727,0.246449,0.685936,AP
2024-01-02 13:45:00+05:30,-8.776092,-0.338490,0.246449,0.685936,AP
2024-01-02 13:50:00+05:30,-8.488865,-0.341443,0.246449,0.685936,AP
2024-01-02 13:55:00+05:30,-8.516749,-0.349693,0.246449,0.685936,AP
2024-01-02 14:00:00+05:30,-8.436304,-0.319562,0.246449,0.685936,AP
2024-01-02 14:05:00+05:30,-9.720677,-0.273514,0.196384,0.679297,AP
2024-01-02 14:10:00+05:30,-8.698581,-0.183148,0.196384,0.679297,AP
2024-01-02 14:15:00+05:30,-9.527672,-0.338897,0.196384,0.679297,AP
2024-01-02 14:20:00+05:30,-8.628139,-0.334720,0.196384,0.679297,AP
2024-01-02 14:25:00+05:30,-9.382721,-0.347204,0.196384,0.679297,AP
2024-01-02 14:30:00+05:30,-8.756837,-0.351553,0.207010,0.679075,AP
2024-01-02 14:35:00+05:30,-8.681687,-0.291632,0.207010,0.679075,AP
2024-01-02 14:40:00+05:30,-8.443072,-0.308283,0.207010,0.679075,AP
2024-01-02 14:45:00+05:30,-8.167223,-0.249340,0.207010,0.679075,AP
2024-01-02 14:50:00+05:30,-9.744623,-0.258500,0.207010,0.679075,AP
2024-01-02 14:55:00+05:30,-8.274996,-0.234372,0.161354,0.697898,AP
2024-01-02 15:00:00+05:30,-7.812659,-0.257956,0.161354,0.697898,AP
2024-01-02 15:05:00+05:30,-7.370557,-0.367392,0.161354,0.697898,AP
2024-01-02 15:10:00+05:30,-8.083346,-0.325193,0.161354,0.697898,AP
2024-01-02 15:15:00+05:30,-8.826579,-0.311532,0.161354,0.697898,AP
2024-01-02 15:20:00+05:30,-8.453851,-0.302805,0.226305,0.706824,AP
2024-01-02 15:25:00+05:30,-8.552627,-0.385481,0.226305,0.706824,AP
2024-01-02 15:30:00+05:30,-8.412226,-0.339730,0.226305,0.706824,AP
2024-01-03 09:15:00+05:30,-6.961072,-0.183795,0.226305,0.706824,AP
2024-01-03 09:20:00+05:30,-8.054595,-0.108036,0.226305,0.706824,AP
2024-01-03 09:25:00+05:30,-8.012004,-0.105910,0.290101,0.726104,AP
2024-01-03 09:30:00+05:30,-8.496285,-0.108778,0.290101,0.726104,AP
2024-01-03 09:35:00+05:30,-7.986204,-0.091737,0.290101,0.726104,AP
2024-01-03 09:40:00+05:30,-9.164558,0.000712,0.290101,0.726104,AP
2024-01-03 09:45:00+05:30,-8.313117,-0.015373,0.290101,0.726104,AP
2024-01-03 09:50:00+05:30,-8.936563,-0.002441,0.323520,0.728774,AP
2024-01-03 09:55:00+05:30,-8.126628,-0.001379,0.323520,0.728774,AP
2024-01-03 10:00:00+05:30,-8.003483,-0.001480,0.323520,0.728774,AP
2024-01-03 10:05:00+05:30,-7.754416,-0.001012,0.323520,0.728774,AP
2024-01-03 10:10:00+05:30,-8.664085,-0.002493,0.323520,0.728774,AP
2024-01-03 10:15:00+05:30,-8.364645,-0.046273,0.294569,0.749374,AP
2024-01-03 10:20:00+05:30,-7.760609,0.053030,0.294569,0.749374,AP
2024-01-03 10:25:00+05:30,-9.005246,-0.011784,0.294569,0.749374,AP
2024-01-03 10:30:00+05:30,-8.001106,-0.005960,0.294569,0.749374,AP
2024-01-03 10:35:00+05:30,-8.082179,0.000258,0.294569,0.749374,AP
2024-01-03 10:40:00+05:30,-7.332183,-0.081253,0.341561,0.760400,AP
2024-01-03 10:45:00+05:30,-8.417842,-0.086316,0.341561,0.760400,AP
2024-01-03 10:50:00+05:30,-8.007976,-0.090001,0.341561,0.760400,AP
2024-01-03 10:55:00+05:30,-8.318790,-0.081664,0.341561,0.760400,AP
2024-01-03 11:00:00+05:30,-8.305241,-0.079364,0.341561,0.760400,AP
2024-01-03 11:05:00+05:30,-9.038435,-0.074504,0.318762,0.780050,AP
2024-01-03 11:10:00+05:30,-8.423919,0.021355,0.318762,0.780050,AP
2024-01-03 11:15:00+05:30,-9.307299,0.036043,0.318762,0.780050,AP
2024-01-03 11:20:00+05:30,-8.444280,0.018536,0.318762,0.780050,AP
2024-01-03 11:25:00+05:30,-8.748674,-0.007087,0.318762,0.780050,AP
2024-01-03 11:30:00+05:30,-9.006013,0.001482,0.339223,0.783813,AP
2024-01-03 11:35:00+05:30,-9.088803,-0.015960,0.339223,0.783813,AP
2024-01-03 11:40:00+05:30,-9.093324,-0.020291,0.339223,0.783813,AP
2024-01-03 11:45:00+05:30,-8.740447,-0.030799,0.339223,0.783813,AP
2024-01-03 11:50:00+05:30,-8.305732,-0.008988,0.339223,0.783813,AP
2024-01-03 11:55:00+05:30,-8.937853,-0.008544,0.280494,0.788240,AP
2024-01-03 12:00:00+05:30,-8.312086,-0.027519,0.280494,0.788240,AP
2024-01-03 12:05:00+05:30,-8.716841,-0.229387,0.280494,0.788240,AP
2024-01-03 12:10:00+05:30,-9.147254,-0.243523,0.280494,0.788240,AP
2024-01-03 12:15:00+05:30,-8.439348,-0.261197,0.280494,0.788240,AP
2024-01-03 12:20:00+05:30,-8.020077,-0.287244,0.363543,0.806848,AP
2024-01-03 12:25:00+05:30,-7.716854,-0.160555,0.363543,0.806848,AP
2024-01-03 12:30:00+05:30,-8.074122,-0.196856,0.363543,0.806848,AP
2024-01-03 12:35:00+05:30,-8.516176,-0.171800,0.363543,0.806848,AP
2024-01-03 12:40:00+05:30,-8.966271,-0.164483,0.363543,0.806848,AP
2024-01-03 12:45:00+05:30,-9.055965,-0.224379,0.408327,0.785796,AP
2024-01-03 12:50:00+05:30,-9.298723,-0.108014,0.408327,0.785796,AP
2024-01-03 12:55:00+05:30,-8.543438,-0.086967,0.408327,0.785796,AP
2024-01-03 13:00:00+05:30,-9.138450,-0.074628,0.408327,0.785796,AP
2024-01-03 13:05:00+05:30,-8.589154,0.030661,0.408327,0.785796,AP
2024-01-03 13:10:00+05:30,-9.203561,0.004664,0.464766,0.781179,Noise
2024-01-03 13:15:00+05:30,-8.879474,0.010359,0.464766,0.781179,Noise
2024-01-03 13:20:00+05:30,-8.329366,-0.011491,0.464766,0.781179,Noise
2024-01-03 13:25:00+05:30,-8.801647,-0.019820,0.464766,0.781179,Noise
2024-01-03 13:30:00+05:30,-8.831829,-0.025833,0.464766,0.781179,Noise
2024-01-03 13:35:00+05:30,-8.845880,-0.059685,0.463047,0.889095,Noise
2024-01-03 13:40:00+05:30,-8.796903,-0.056882,0.463047,0.889095,Noise
2024-01-03 13:45:00+05:30,-8.177788,-0.034899,0.463047,0.889095,Noise
2024-01-03 13:50:00+05:30,-8.634742,0.005513,0.463047,0.889095,Noise
2024-01-03 13:55:00+05:30,-8.691962,-0.033927,0.463047,0.889095,Noise
2024-01-03 14:00:00+05:30,-8.595033,0.004623,0.548166,0.862324,Noise
2024-01-03 14:05:00+05:30,-8.814374,0.005294,0.548166,0.862324,Noise
2024-01-03 14:10:00+05:30,-9.274357,-0.046606,0.548166,0.862324,Noise
2024-01-03 14:15:00+05:30,-8.834014,-0.041764,0.548166,0.862324,Noise
2024-01-03 14:20:00+05:30,-8.189110,-0.024820,0.548166,0.862324,Noise
2024-01-03 14:25:00+05:30,-8.488180,-0.017157,0.483039,0.847412,Noise
2024-01-03 14:30:00+05:30,-8.244557,-0.004612,0.483039,0.847412,Noise
2024-01-03 14:35:00+05:30,-8.527790,0.055293,0.483039,0.847412,Noise
2024-01-03 14:40:00+05:30,-8.204652,-0.037476,0.483039,0.847412,Noise
2024-01-03 14:45:00+05:30,-8.288628,0.022493,0.483039,0.847412,Noise
2024-01-03 14:50:00+05:30,-8.395341,-0.231716,0.453838,0.856883,Noise
2024-01-03 14:55:00+05:30,-8.545447,-0.171409,0.453838,0.856883,Noise
2024-01-03 15:00:00+05:30,-7.564781,-0.140960,0.453838,0.856883,Noise
2024-01-03 15:05:00+05:30,-9.238173,0.080368,0.453838,0.856883,Noise
2024-01-03 15:10:00+05:30,-8.297587,-0.009575,0.453838,0.856883,Noise
2024-01-03 15:15:00+05:30,-8.567667,-0.045667,0.469113,0.868444,Noise
2024-01-03 15:20:00+05:30,-8.394107,-0.138190,0.469113,0.868444,Noise
2024-01-03 15:25:00+05:30,-8.182112,-0.156135,0.469113,0.868444,Noise
2024-01-03 15:30:00+05:30,-7.936299,-0.162019,0.469113,0.868444,Noise
2024-01-04 09:15:00+05:30,-6.332135,0.079179,0.469113,0.868444,Noise
2024-01-04 09:20:00+05:30,-8.795766,0.129320,0.509022,0.795716,Noise
2024-01-04 09:25:00+05:30,-8.656859,0.147803,0.509022,0.795716,Noise
2024-01-04 09:30:00+05:30,-8.479040,0.132061,0.509022,0.795716,Noise
2024-01-04 09:35:00+05:30,-7.782902,0.120443,0.509022,0.795716,Noise
2024-01-04 09:40:00+05:30,-9.007565,0.130986,0.509022,0.795716,Noise
2024-01-04 09:45:00+05:30,-8.593845,0.138804,0.482725,0.806943,Noise
2024-01-04 09:50:00+05:30,-7.615919,0.131368,0.482725,0.806943,Noise
2024-01-04 09:55:00+05:30,-8.109790,0.126539,0.482725,0.806943,Noise
2024-01-04 10:00:00+05:30,-8.910870,0.123274,0.482725,0.806943,Noise
2024-01-04 10:05:00+05:30,-7.998787,0.127590,0.482725,0.806943,Noise
2024-01-04 10:10:00+05:30,-9.412392,0.119939,0.500661,0.823319,Noise
2024-01-04 10:15:00+05:30,-8.262885,0.125514,0.500661,0.823319,Noise
2024-01-04 10:20:00+05:30,-9.181837,0.099257,0.500661,0.823319,Noise
2024-01-04 10:25:00+05:30,-9.175743,0.099168,0.500661,0.823319,Noise
2024-01-04 10:30:00+05:30,-8.729927,0.094741,0.500661,0.823319,Noise
2024-01-04 10:35:00+05:30,-8.331216,0.088425,0.461196,0.813368,Noise
2024-01-04 10:40:00+05:30,-8.983619,0.068958,0.461196,0.813368,Noise
2024-01-04 10:45:00+05:30,-9.177600,0.097770,0.461196,0.813368,Noise
2024-01-04 10:50:00+05:30,-9.659627,0.111713,0.461196,0.813368,Noise
2024-01-04 10:55:00+05:30,-9.641723,0.115190,0.461196,0.813368,Noise
2024-01-04 11:00:00+05:30,-8.942370,0.125260,0.480605,0.798711,Noise
2024-01-04 11:05:00+05:30,-8.627174,0.114352,0.480605,0.798711,Noise
2024-01-04 11:10:00+05:30,-9.370473,0.026932,0.480605,0.798711,Noise
2024-01-04 11:15:00+05:30,-8.871111,0.054193,0.480605,0.798711,Noise
2024-01-04 11:20:00+05:30,-8.387277,0.080662,0.480605,0.798711,Noise
2024-01-04 11:25:00+05:30,-9.020713,0.110711,0.386807,0.760768,AP
2024-01-04 11:30:00+05:30,-9.256345,0.123636,0.386807,0.760768,AP
2024-01-04 11:35:00+05:30,-9.332810,0.137131,0.386807,0.760768,AP
2024-01-04 11:40:00+05:30,-9.132091,0.130874,0.386807,0.760768,AP
2024-01-04 11:45:00+05:30,-9.452384,-0.129650,0.386807,0.760768,AP
2024-01-04 11:50:00+05:30,-9.537529,-0.187163,0.439429,0.744443,AP
2024-01-04 11:55:00+05:30,-11.343360,-0.113640,0.439429,0.744443,AP
2024-01-04 12:00:00+05:30,-8.701851,-0.053204,0.439429,0.744443,AP
2024-01-04 12:05:00+05:30,-9.024955,-0.030342,0.439429,0.744443,AP
2024-01-04 12:10:00+05:30,-9.060414,-0.075131,0.439429,0.744443,AP
2024-01-04 12:15:00+05:30,-9.760368,-0.037192,0.358626,0.743004,AP
2024-01-04 12:20:00+05:30,-8.756943,0.001102,0.358626,0.743004,AP
2024-01-04 12:25:00+05:30,-8.729500,0.057290,0.358626,0.743004,AP
2024-01-04 12:30:00+05:30,-10.072596,0.024664,0.358626,0.743004,AP
2024-01-04 12:35:00+05:30,-9.331809,0.057516,0.358626,0.743004,AP
2024-01-04 12:40:00+05:30,-9.387360,0.127048,0.282286,0.730281,AP
2024-01-04 12:45:00+05:30,-9.635403,0.300430,0.282286,0.730281,AP
2024-01-04 12:50:00+05:30,-9.735794,0.263413,0.282286,0.730281,AP
2024-01-04 12:55:00+05:30,-9.469617,0.287094,0.282286,0.730281,AP
2024-01-04 13:00:00+05:30,-8.677897,0.289630,0.282286,0.730281,AP
2024-01-04 13:05:00+05:30,-9.394164,0.414326,0.405739,0.724379,AP
2024-01-04 13:10:00+05:30,-9.381375,0.369413,0.405739,0.724379,AP
2024-01-04 13:15:00+05:30,-9.720192,0.267781,0.405739,0.724379,AP
2024-01-04 13:20:00+05:30,-9.030187,0.416909,0.405739,0.724379,AP
2024-01-04 13:25:00+05:30,-9.296725,0.359901,0.405739,0.724379,AP
2024-01-04 13:30:00+05:30,-9.123134,0.321865,0.286341,0.704435,AP
2024-01-04 13:35:00+05:30,-8.737823,0.135605,0.286341,0.704435,AP
2024-01-04 13:40:00+05:30,-9.002291,0.189058,0.286341,0.704435,AP
2024-01-04 13:45:00+05:30,-8.945170,0.173214,0.286341,0.704435,AP
2024-01-04 13:50:00+05:30,-9.246939,0.161385,0.286341,0.704435,AP
2024-01-04 13:55:00+05:30,-9.145692,0.145244,0.300146,0.678915,AP
2024-01-04 14:00:00+05:30,-9.072502,0.222835,0.300146,0.678915,AP
2024-01-04 14:05:00+05:30,-9.948940,0.174348,0.300146,0.678915,AP
2024-01-04 14:10:00+05:30,-9.180871,0.201396,0.300146,0.678915,AP
2024-01-04 14:15:00+05:30,-8.258509,0.131193,0.300146,0.678915,AP
2024-01-04 14:20:00+05:30,-10.007093,0.141354,0.157864,0.666175,AP
2024-01-04 14:25:00+05:30,-9.379302,0.155931,0.157864,0.666175,AP
2024-01-04 14:30:00+05:30,-8.415060,0.106750,0.157864,0.666175,AP
2024-01-04 14:35:00+05:30,-9.471195,0.113498,0.157864,0.666175,AP
2024-01-04 14:40:00+05:30,-9.291268,0.115334,0.157864,0.666175,AP
2024-01-04 14:45:00+05:30,-8.760940,0.083189,0.232186,0.662651,AP
2024-01-04 14:50:00+05:30,-8.872962,-0.087424,0.232186,0.662651,AP
2024-01-04 14:55:00+05:30,-8.906081,-0.055842,0.232186,0.662651,AP
2024-01-04 15:00:00+05:30,-8.145791,-0.063406,0.232186,0.662651,AP
2024-01-04 15:05:00+05:30,-8.182449,-0.103332,0.232186,0.662651,AP
2024-01-04 15:10:00+05:30,-8.558826,-0.195111,0.169067,0.636913,AP
2024-01-04 15:15:00+05:30,-8.385656,-0.197770,0.169067,0.636913,AP
2024-01-04 15:20:00+05:30,-8.726814,-0.184960,0.169067,0.636913,AP
2024-01-04 15:25:00+05:30,-8.016641,-0.136734,0.169067,0.636913,AP
2024-01-04 15:30:00+05:30,-8.085527,-0.137937,0.169067,0.636913,AP
2024-01-05 09:15:00+05:30,-7.147016,-0.154472,0.132906,0.662341,AP
2024-01-05 09:20:00+05:30,-9.314961,-0.291673,0.132906,0.662341,AP
2024-01-05 09:25:00+05:30,-8.314903,-0.272087,0.132906,0.662341,AP
2024-01-05 09:30:00+05:30,-7.811022,-0.276006,0.132906,0.662341,AP
2024-01-05 09:35:00+05:30,-8.316086,-0.279253,0.132906,0.662341,AP
2024-01-05 09:40:00+05:30,-9.757737,-0.276299,0.157298,0.662608,AP
2024-01-05 09:45:00+05:30,-8.571720,-0.273909,0.157298,0.662608,AP
2024-01-05 09:50:00+05:30,-8.201378,-0.274628,0.157298,0.662608,AP
2024-01-05 09:55:00+05:30,-8.947636,-0.275125,0.157298,0.662608,AP
2024-01-05 10:00:00+05:30,-8.906918,-0.281542,0.157298,0.662608,AP
2024-01-05 10:05:00+05:30,-8.665372,-0.298656,0.230043,0.682450,AP
2024-01-05 10:10:00+05:30,-8.876435,-0.293407,0.230043,0.682450,AP
2024-01-05 10:15:00+05:30,-8.487160,-0.277868,0.230043,0.682450,AP
2024-01-05 10:20:00+05:30,-9.055064,-0.274099,0.230043,0.682450,AP
2024-01-05 10:25:00+05:30,-9.002394,-0.280006,0.230043,0.682450,AP
2024-01-05 10:30:00+05:30,-9.894575,-0.291287,0.093694,0.628516,AP
2024-01-05 10:35:00+05:30,-8.590833,-0.295411,0.093694,0.628516,AP
2024-01-05 10:40:00+05:30,-7.928210,-0.273453,0.093694,0.628516,AP
2024-01-05 10:45:00+05:30,-8.058150,-0.171073,0.093694,0.628516,AP
2024-01-05 10:50:00+05:30,-8.685894,-0.139764,0.093694,0.628516,AP
2024-01-05 10:55:00+05:30,-7.990568,-0.140181,0.099799,0.644681,AP
2024-01-05 11:00:00+05:30,-8.759926,-0.139604,0.099799,0.644681,AP
2024-01-05 11:05:00+05:30,-9.134646,-0.135267,0.099799,0.644681,AP
2024-01-05 11:10:00+05:30,-8.713651,-0.136495,0.099799,0.644681,AP
2024-01-05 11:15:00+05:30,-8.471694,-0.103997,0.099799,0.644681,AP
2024-01-05 11:20:00+05:30,-8.629101,-0.137299,0.100725,0.672989,AP
2024-01-05 11:25:00+05:30,-8.716052,-0.123836,0.100725,0.672989,AP
2024-01-05 11:30:00+05:30,-9.201512,-0.125575,0.100725,0.672989,AP
2024-01-05 11:35:00+05:30,-8.921959,-0.125889,0.100725,0.672989,AP
2024-01-05 11:40:00+05:30,-9.485646,-0.152381,0.100725,0.672989,AP
2024-01-05 11:45:00+05:30,-7.914180,0.189814,0.154034,0.664701,AP
2024-01-05 11:50:00+05:30,-9.070761,0.193252,0.154034,0.664701,AP
2024-01-05 11:55:00+05:30,-9.822558,0.201621,0.154034,0.664701,AP
2024-01-05 12:00:00+05:30,-9.423132,0.189113,0.154034,0.664701,AP
2024-01-05 12:05:00+05:30,-9.813417,0.216588,0.154034,0.664701,AP
2024-01-05 12:10:00+05:30,-8.711683,0.223133,0.034204,0.685487,AP
2024-01-05 12:15:00+05:30,-9.211921,0.229809,0.034204,0.685487,AP
2024-01-05 12:20:00+05:30,-9.301812,0.224195,0.034204,0.685487,AP
2024-01-05 12:25:00+05:30,-9.527311,0.217317,0.034204,0.685487,AP
2024-01-05 12:30:00+05:30,-9.675844,0.219773,0.034204,0.685487,AP
2024-01-05 12:35:00+05:30,-9.047161,0.219668,0.124952,0.673690,AP
2024-01-05 12:40:00+05:30,-9.200284,0.224522,0.124952,0.673690,AP
2024-01-05 12:45:00+05:30,-8.907948,0.237050,0.124952,0.673690,AP
2024-01-05 12:50:00+05:30,-9.938528,0.220976,0.124952,0.673690,AP
2024-01-05 12:55:00+05:30,-9.430163,0.215329,0.124952,0.673690,AP
2024-01-05 13:00:00+05:30,-8.244567,0.207175,0.188908,0.662727,AP
2024-01-05 13:05:00+05:30,-9.218400,0.260329,0.188908,0.662727,AP
2024-01-05 13:10:00+05:30,-8.880025,0.056826,0.188908,0.662727,AP
2024-01-05 13:15:00+05:30,-8.751251,-0.064668,0.188908,0.662727,AP
2024-01-05 13:20:00+05:30,-8.640253,-0.064693,0.188908,0.662727,AP
2024-01-05 13:25:00+05:30,-9.078106,-0.079875,0.249294,0.860617,AP
2024-01-05 13:30:00+05:30,-9.689578,-0.101690,0.249294,0.860617,AP
2024-01-05 13:35:00+05:30,-9.424478,-0.080820,0.249294,0.860617,AP
2024-01-05 13:40:00+05:30,-8.174433,-0.204006,0.249294,0.860617,AP
2024-01-05 13:45:00+05:30,-9.154617,0.241340,0.249294,0.860617,AP
2024-01-05 13:50:00+05:30,-9.345907,0.105290,0.213573,0.830352,AP
2024-01-05 13:55:00+05:30,-8.353037,-0.037938,0.213573,0.830352,AP
2024-01-05 14:00:00+05:30,-8.941229,-0.245513,0.213573,0.830352,AP
2024-01-05 14:05:00+05:30,-9.150762,-0.243563,0.213573,0.830352,AP
2024-01-05 14:10:00+05:30,-8.748149,-0.239362,0.213573,0.830352,AP
2024-01-05 14:15:00+05:30,-8.266677,-0.045126,0.345741,0.869569,AP
2024-01-05 14:20:00+05:30,-8.495886,-0.109039,0.345741,0.869569,AP
2024-01-05 14:25:00+05:30,-8.443957,-0.097908,0.345741,0.869569,AP
2024-01-05 14:30:00+05:30,-7.817248,-0.031668,0.345741,0.869569,AP
2024-01-05 14:35:00+05:30,-8.308499,0.017978,0.345741,0.869569,AP
2024-01-05 14:40:00+05:30,-8.977076,0.025778,0.345652,0.835674,AP
2024-01-05 14:45:00+05:30,-9.361645,0.070171,0.345652,0.835674,AP
2024-01-05 14:50:00+05:30,-7.901624,0.128633,0.345652,0.835674,AP
2024-01-05 14:55:00+05:30,-8.321458,0.128031,0.345652,0.835674,AP
2024-01-05 15:00:00+05:30,-8.622328,0.124824,0.345652,0.835674,AP
2024-01-05 15:05:00+05:30,-8.248010,0.166191,0.338807,0.844990,AP
2024-01-05 15:10:00+05:30,-7.995216,0.105070,0.338807,0.844990,AP
2024-01-05 15:15:00+05:30,-7.818968,0.238344,0.338807,0.844990,AP
2024-01-05 15:20:00+05:30,-7.673745,0.090156,0.338807,0.844990,AP
2024-01-05 15:25:00+05:30,-8.385872,0.121494,0.338807,0.844990,AP
2024-01-05 15:30:00+05:30,-8.411308,0.113724,0.304616,0.832499,AP
2024-01-08 09:15:00+05:30,-6.896770,0.073987,0.304616,0.832499,AP
2024-01-08 09:20:00+05:30,-7.294481,0.189011,0.304616,0.832499,AP
2024-01-08 09:25:00+05:30,-8.265317,0.095736,0.304616,0.832499,AP
2024-01-08 09:30:00+05:30,-7.747244,0.214299,0.304616,0.832499,AP
2024-01-08 09:35:00+05:30,-9.011801,0.323405,0.432377,0.812405,AP
2024-01-08 09:40:00+05:30,-7.307242,0.336501,0.432377,0.812405,AP
2024-01-08 09:45:00+05:30,-7.363082,0.342702,0.432377,0.812405,AP
2024-01-08 09:50:00+05:30,-7.764374,0.318105,0.432377,0.812405,AP
2024-01-08 09:55:00+05:30,-8.372773,0.329435,0.432377,0.812405,AP
2024-01-08 10:00:00+05:30,-8.038154,0.347738,0.422971,0.814452,AP
2024-01-08 10:05:00+05:30,-8.328070,0.371050,0.422971,0.814452,AP
2024-01-08 10:10:00+05:30,-8.382744,0.372286,0.422971,0.814452,AP
2024-01-08 10:15:00+05:30,-8.702028,0.375888,0.422971,0.814452,AP
2024-01-08 10:20:00+05:30,-8.050450,0.351337,0.422971,0.814452,AP
2024-01-08 10:25:00+05:30,-8.970237,0.362365,0.376195,0.816202,AP
2024-01-08 10:30:00+05:30,-8.494090,0.354114,0.376195,0.816202,AP
2024-01-08 10:35:00+05:30,-8.853965,0.306501,0.376195,0.816202,AP
2024-01-08 10:40:00+05:30,-9.190051,0.339875,0.376195,0.816202,AP
2024-01-08 10:45:00+05:30,-9.224683,0.315817,0.376195,0.816202,AP
2024-01-08 10:50:00+05:30,-9.430379,0.299478,0.543520,0.831143,Noise
2024-01-08 10:55:00+05:30,-8.415117,0.311518,0.543520,0.831143,Noise
2024-01-08 11:00:00+05:30,-8.448789,0.297656,0.543520,0.831143,Noise
2024-01-08 11:05:00+05:30,-7.495614,0.262961,0.543520,0.831143,Noise
2024-01-08 11:10:00+05:30,-8.586661,0.237317,0.543520,0.831143,Noise
2024-01-08 11:15:00+05:30,-7.715857,0.255773,0.534306,0.856445,Noise
2024-01-08 11:20:00+05:30,-8.374624,0.238537,0.534306,0.856445,Noise
2024-01-08 11:25:00+05:30,-8.175240,0.299184,0.534306,0.856445,Noise
2024-01-08 11:30:00+05:30,-9.556788,0.276039,0.534306,0.856445,Noise
2024-01-08 11:35:00+05:30,-8.652333,0.256184,0.534306,0.856445,Noise
2024-01-08 11:40:00+05:30,-8.831869,0.275245,0.549742,0.847922,Noise
2024-01-08 11:45:00+05:30,-8.228517,0.187874,0.549742,0.847922,Noise
2024-01-08 11:50:00+05:30,-7.875827,0.296602,0.549742,0.847922,Noise
2024-01-08 11:55:00+05:30,-8.096506,0.302496,0.549742,0.847922,Noise
2024-01-08 12:00:00+05:30,-8.174762,0.192361,0.549742,0.847922,Noise
2024-01-08 12:05:00+05:30,-8.237128,0.216240,0.476778,0.846053,Noise
2024-01-08 12:10:00+05:30,-8.157313,0.216549,0.476778,0.846053,Noise
2024-01-08 12:15:00+05:30,-8.232602,0.236555,0.476778,0.846053,Noise
2024-01-08 12:20:00+05:30,-8.961321,0.215700,0.476778,0.846053,Noise
2024-01-08 12:25:00+05:30,-8.614594,0.200495,0.476778,0.846053,Noise
2024-01-08 12:30:00+05:30,-8.298911,0.207087,0.581218,0.848071,P
2024-01-08 12:35:00+05:30,-8.837189,0.189628,0.581218,0.848071,P
2024-01-08 12:40:00+05:30,-8.041548,0.187318,0.581218,0.848071,P
2024-01-08 12:45:00+05:30,-8.205606,0.187595,0.581218,0.848071,P
2024-01-08 12:50:00+05:30,-8.221644,0.175213,0.581218,0.848071,P
2024-01-08 12:55:00+05:30,-9.542871,0.170564,0.541306,0.835236,Noise
2024-01-08 13:00:00+05:30,-8.235964,0.176683,0.541306,0.835236,Noise
2024-01-08 13:05:00+05:30,-8.675747,0.144304,0.541306,0.835236,Noise
2024-01-08 13:10:00+05:30,-8.887349,0.156722,0.541306,0.835236,Noise
2024-01-08 13:15:00+05:30,-8.709264,0.175968,0.541306,0.835236,Noise
2024-01-08 13:20:00+05:30,-8.170248,0.144395,0.449859,0.834365,AP
2024-01-08 13:25:00+05:30,-8.366397,0.162462,0.449859,0.834365,AP
2024-01-08 13:30:00+05:30,-8.215761,0.202728,0.449859,0.834365,AP
2024-01-08 13:35:00+05:30,-8.480585,0.191673,0.449859,0.834365,AP
2024-01-08 13:40:00+05:30,-9.073982,0.214350,0.449859,0.834365,AP
2024-01-08 13:45:00+05:30,-7.719787,0.196603,0.438803,0.819565,AP
2024-01-08 13:50:00+05:30,-8.903051,0.185357,0.438803,0.819565,AP
2024-01-08 13:55:00+05:30,-9.306133,0.185835,0.438803,0.819565,AP
2024-01-08 14:00:00+05:30,-8.653465,0.257139,0.438803,0.819565,AP
2024-01-08 14:05:00+05:30,-8.868820,0.214013,0.438803,0.819565,AP
2024-01-08 14:10:00+05:30,-8.339593,0.214813,0.442064,0.838761,AP
2024-01-08 14:15:00+05:30,-8.441360,0.103804,0.442064,0.838761,AP
2024-01-08 14:20:00+05:30,-7.726241,-0.159511,0.442064,0.838761,AP
2024-01-08 14:25:00+05:30,-8.825230,-0.016788,0.442064,0.838761,AP
2024-01-08 14:30:00+05:30,-8.688705,-0.048941,0.442064,0.838761,AP
2024-01-08 14:35:00+05:30,-7.908610,0.022620,0.372609,0.835032,AP
2024-01-08 14:40:00+05:30,-8.155162,-0.033962,0.372609,0.835032,AP
2024-01-08 14:45:00+05:30,-8.439984,-0.045589,0.372609,0.835032,AP
2024-01-08 14:50:00+05:30,-8.114378,-0.053921,0.372609,0.835032,AP
2024-01-08 14:55:00+05:30,-8.260115,-0.081142,0.372609,0.835032,AP
2024-01-08 15:00:00+05:30,-8.088867,-0.053376,0.357918,0.832215,AP
2024-01-08 15:05:00+05:30,-8.200234,-0.083379,0.357918,0.832215,AP
2024-01-08 15:10:00+05:30,-8.086898,-0.163430,0.357918,0.832215,AP
2024-01-08 15:15:00+05:30,-8.054515,-0.139035,0.357918,0.832215,AP
2024-01-08 15:20:00+05:30,-8.635649,-0.181642,0.357918,0.832215,AP
2024-01-08 15:25:00+05:30,-8.909137,-0.143266,0.327362,0.831750,AP
2024-01-08 15:30:00+05:30,-9.217196,-0.113788,0.327362,0.831750,AP
2024-01-09 09:15:00+05:30,-5.803009,0.014917,0.327362,0.831750,AP
2024-01-09 09:20:00+05:30,-8.363011,0.013968,0.327362,0.831750,AP
2024-01-09 09:25:00+05:30,-8.078771,0.014024,0.327362,0.831750,AP
2024-01-09 09:30:00+05:30,-8.861713,0.010782,0.346690,0.694761,AP
2024-01-09 09:35:00+05:30,-7.847816,0.021395,0.346690,0.694761,AP
2024-01-09 09:40:00+05:30,-7.994809,0.037747,0.346690,0.694761,AP
2024-01-09 09:45:00+05:30,-8.470195,0.031685,0.346690,0.694761,AP
